epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,saved_ckpt,marker
22,0.12359604239463806,0.8821351764970912,0.7898573137665967,0.989766529224537,0.2706655263900757,0.7326239291593744,0.5781359620676116,0.9744943576388888,False,
23,0.10805316269397736,0.8974810575557687,0.8141676268892976,0.990845630787037,0.33815962076187134,0.6651792501081244,0.49907310111330383,0.973219943576389,False,
24,0.10679655273755391,0.8984507934638085,0.8159501666773004,0.9911214192708333,0.2839008867740631,0.718682164877051,0.5620148419063614,0.9751361762152778,False,
25,0.11955154438813527,0.8852943467650917,0.7970640919368125,0.9904103370949074,0.2986442446708679,0.7045590481206889,0.5444153184192331,0.9740934244791667,False,
26,0.0998334934314092,0.904765180632091,0.8262970004781369,0.9915234374999998,0.32582493126392365,0.6767674406089171,0.512903789684477,0.9737749565972222,False,
27,0.10443661610285442,0.9001282609145794,0.8186663458913456,0.9913264973958333,0.32149794697761536,0.6804711033952459,0.5165536144227424,0.9740017361111112,False,
28,0.09638507664203644,0.9078442252622145,0.8313219689610075,0.9919334129050926,0.26954323053359985,0.7333073198253228,0.5803287874701529,0.9758251953125001,False,
29,0.0964168111483256,0.9075993934184557,0.8317166471373602,0.991929615162037,0.35980723798274994,0.6430949674249216,0.47436885687777863,0.972068142361111,False,
30,0.09196344017982483,0.9118758383968556,0.8381788626099125,0.9922739438657407,0.2789030969142914,0.7230920301708262,0.5671130474733819,0.9708908420138889,False,
31,0.0940431257088979,0.9096936123603738,0.8347835715977735,0.9921674262152776,0.31641119718551636,0.6853200009121032,0.5218197779258055,0.9737836371527778,False,
32,0.09130212167898814,0.9122027591976614,0.8390161313788562,0.9923146339699073,0.33360688388347626,0.6684255080638338,0.5030120800628548,0.9729427083333333,False,
33,0.08695615331331889,0.9168048310405341,0.8467065078530958,0.9926669198495371,0.2979428768157959,0.7044776946919393,0.5449606001708964,0.9745860460069445,False,
34,0.08712988098462422,0.9164108306641316,0.8462301396056294,0.9927806712962964,0.2904919981956482,0.7112719092067469,0.5521992682587735,0.973857421875,False,
35,0.08737106621265411,0.9160948424246977,0.8452902405478725,0.9926206235532408,0.2940703332424164,0.7080117796572323,0.5484334287618526,0.9744390190972222,False,
36,0.08383180697758992,0.9195399362529989,0.8514190453276527,0.992940357349537,0.32414011657238007,0.6774607842711529,0.5130414791066931,0.9735264756944444,False,
37,0.08092872301737468,0.9224964805233435,0.8563175105120541,0.9932045717592591,0.282434344291687,0.7192605601968631,0.5618998926607714,0.9742610677083333,False,
38,0.08237725992997487,0.9209631919745349,0.8541372834241666,0.9931338614004628,0.34799355268478394,0.65383194253873,0.4863072869774612,0.9724018012152778,False,
39,0.07532379031181335,0.9280077687281522,0.8659171872050456,0.993687427662037,0.3040236830711365,0.697984109822033,0.5362893341963495,0.9739670138888888,False,
40,0.07935512562592824,0.9239804531245152,0.8595939049321806,0.9934306278935184,0.3235757648944855,0.67807107805988,0.5134892152191808,0.9732807074652778,False,
41,0.07758912444114685,0.9255678294990982,0.8617624762688738,0.9935098379629629,0.3169229179620743,0.6847429244697381,0.5218178754794665,0.9734879557291667,False,
42,0.06992138425509135,0.9331652302332073,0.8748016083835771,0.9941019241898146,0.32291559875011444,0.6791522857546026,0.5153582706270191,0.9734478081597222,False,
43,0.06971512734889984,0.9334843151242248,0.8753785880397823,0.9941487630208333,0.3154441714286804,0.6858841616939417,0.5229665418723055,0.9731749131944444,False,
44,0.07683612406253815,0.9264482420043731,0.8635297753660902,0.9936680772569444,0.3161473870277405,0.68601834155614,0.522844453327967,0.9734765625,False,
45,0.07560411095619202,0.9276092275938904,0.8651289423800234,0.9937409577546297,0.2996871918439865,0.7021215478737218,0.5417685776439045,0.9739192708333333,False,
46,0.06737344960371654,0.9356663642307733,0.8792173943537801,0.9942176649305553,0.3030555546283722,0.6987658077682305,0.5379201784978547,0.9736848958333333,False,
47,0.0697627564271291,0.9334652666902451,0.8753733981674353,0.9942370153356482,0.33961324393749237,0.6618455400228715,0.49537334978274117,0.9726334635416667,False,
48,0.06427386899789174,0.9388133500280311,0.884794256776739,0.9946064814814816,0.30591675639152527,0.6960532960403184,0.5347045729712672,0.9738785807291668,False,
49,0.0679913063844045,0.9350243110807406,0.8782372110816467,0.9943484157986111,0.3033614158630371,0.6986013107475761,0.5376597075742763,0.9738368055555555,False,
50,0.0632924735546112,0.9399182672163001,0.8867520962897175,0.9946969039351852,0.3151596635580063,0.6872384706813546,0.5243500701012684,0.9733816189236111,False,
