epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,saved_ckpt,marker
13,0.4780192613601685,0.7006377329097766,0.5402604814163665,0.9736019965277778,0.6532118618488312,0.46788551008430224,0.32418213474907887,0.9656738281249999,True,X
14,0.4150044798851013,0.7616099341834383,0.6156831256413456,0.9805850694444445,0.548847883939743,0.5451089220747215,0.4159050321635371,0.9710221354166666,True,X
15,0.3772610664367676,0.7633399747139162,0.6177082743916835,0.9800677083333336,0.5111882090568542,0.5798563989868928,0.4360854666312385,0.9723079427083333,True,X
16,0.3337121486663818,0.796565608471987,0.663159426905016,0.9840707465277777,0.5156829357147217,0.5512825515525115,0.39879964382992805,0.96529296875,False,
17,0.3021669864654541,0.8132052611730162,0.6853970170660215,0.9859408275462963,0.4932074248790741,0.5606251261083492,0.41127047969675323,0.9639691840277778,False,
18,0.2841636657714844,0.8047409351795378,0.6745296168749217,0.9844240451388888,0.5761685967445374,0.46207858744645613,0.33335403503974514,0.9718174913194444,False,
19,0.2822214961051941,0.7979176624290836,0.665448309052832,0.9848518518518519,0.5763824880123138,0.4632015817283426,0.3345219265779064,0.972575954861111,False,
20,0.2611715078353882,0.8076419345259062,0.6781686353281798,0.9851362847222223,0.6617783904075623,0.3713889421106033,0.2472517363749444,0.9694281684027778,False,
21,0.23604083061218262,0.8299379576429387,0.70995240575324,0.9874962384259259,0.5207933485507965,0.5194365459940107,0.37996645332517487,0.972970920138889,False,
22,0.2164567232131958,0.8415709121623769,0.7268629222210782,0.9883339120370371,0.5764387547969818,0.4531472051299805,0.31515318893639754,0.9723068576388889,False,
23,0.21875873804092408,0.8377483055954607,0.7225884640140497,0.9890270543981481,0.45549145340919495,0.5764516836648668,0.4386849805614599,0.9752669270833334,False,
24,0.20186219215393067,0.8430109430289437,0.7295356140906701,0.9878586516203705,0.38490888476371765,0.64457123971506,0.5048091728394272,0.9770431857638888,True,X
25,0.18975369930267333,0.8576910513696943,0.7513556307821865,0.9901537905092592,0.43570876121520996,0.5851224600414253,0.42868472345979053,0.967744140625,False,
26,0.18464329242706298,0.8577912600462364,0.7515152259969353,0.9897680844907407,0.4052821397781372,0.6162866591675518,0.4715691667366989,0.9720930989583334,False,
27,0.1643247127532959,0.872433194364109,0.774069876482555,0.9905150462962962,0.41908028721809387,0.6015851445683803,0.4643633497242743,0.9738140190972222,False,
28,0.15311042070388795,0.881871271785662,0.7891606708744087,0.9914191261574075,0.39043089747428894,0.6255812277462465,0.47296889671074627,0.9651226128472222,False,
29,0.1444477915763855,0.8885801276812296,0.7996716346586765,0.9917394386574074,0.36322611570358276,0.6546944010131659,0.505119957590536,0.9737261284722223,True,X
30,0.13449904918670655,0.897486468125769,0.8145078735619924,0.9925992476851851,0.4558243751525879,0.5615732449285402,0.4258623343786306,0.975068359375,False,
31,0.1273045539855957,0.9025284256897603,0.8229344072403688,0.9930313946759259,0.4162531793117523,0.6004726226259096,0.46201792736091135,0.9742415364583333,False,
32,0.11874712705612182,0.9094723858123441,0.8342942909204016,0.9933249421296297,0.4374762773513794,0.576761334776882,0.4343008399903567,0.9743608940972223,False,
33,0.11583670377731323,0.9112872715930912,0.8372372740352366,0.9936422164351851,0.4531402289867401,0.5607239615868442,0.43113417094939377,0.9757801649305555,False,
34,0.1249691128730774,0.9004708091845849,0.8205530204472801,0.9928269675925925,0.4417004883289337,0.571069143220806,0.43577408760409114,0.9752083333333333,False,
35,0.11166524887084961,0.9130987784405076,0.8403481191280557,0.9937466724537037,0.49675676226615906,0.5154294879526,0.4096763118650594,0.9775531684027778,False,
36,0.12059110403060913,0.9037934023601807,0.824822591890085,0.9934198495370371,0.4742492139339447,0.5353112781610436,0.40883268566509434,0.9728591579861111,False,
37,0.10829271078109741,0.9140836320559533,0.8421310513782695,0.9937411747685185,0.4900379478931427,0.5210008348563947,0.41276997391291337,0.9767990451388889,False,
38,0.11730605363845825,0.9041077945467236,0.8256675736611079,0.9931024305555555,0.47825390100479126,0.5310795114574163,0.4171076978074194,0.976484375,False,
39,0.10975179672241211,0.9116543106341292,0.8379605427985586,0.9935847800925925,0.4676258862018585,0.5423367595035011,0.4293109790632346,0.9763020833333333,False,
40,0.10403209924697876,0.9168274200076778,0.846558944836971,0.993994212962963,0.5105108320713043,0.4989105901705178,0.3859498820363693,0.9764811197916667,False,
41,0.09697601795196534,0.9239180821004348,0.858738753243764,0.9945338541666666,0.4564597010612488,0.5531317870486756,0.43167978115440375,0.9750596788194444,False,
42,0.09597320556640625,0.9254651706351842,0.8617583982171674,0.9945954861111111,0.4532323181629181,0.5567213891713563,0.43820661704979574,0.9755436197916667,False,
43,0.09077353477478027,0.9306640163846243,0.8703638878533694,0.9950894097222222,0.48025014996528625,0.5291534639430042,0.415211002315723,0.9764995659722222,False,
44,0.09139196872711182,0.9284811732054118,0.8666187362929545,0.994920283564815,0.47633102536201477,0.5325473826705899,0.41948176350761474,0.9766059027777778,False,
45,0.08960691690444947,0.9294591959498705,0.8683731486833459,0.9947465277777777,0.4641879200935364,0.5444626923253204,0.4288368832078292,0.9756651475694444,False,
46,0.09479928016662598,0.9258564476568465,0.8620320777024222,0.9948884548611112,0.4662538766860962,0.5417611999457139,0.4242941025732175,0.9755805121527779,False,
47,0.09105162620544434,0.9302330678030215,0.8696442942922674,0.9951613136574075,0.4737897217273712,0.5352597048139566,0.4200587118842519,0.976154513888889,False,
48,0.0961392879486084,0.9232360003359844,0.8577983521433753,0.9945632233796295,0.4751122295856476,0.533602288724009,0.42104452589908004,0.9765603298611112,False,
49,0.08738651275634765,0.9322956547932856,0.8733142305632955,0.9952100694444445,0.4615785479545593,0.5470641886412665,0.4318838286247335,0.9759787326388889,False,
50,0.08535933494567871,0.9341111085882968,0.8767023649137238,0.9953352141203704,0.46034806966781616,0.548034578157686,0.4315145311181298,0.9755902777777778,False,
